date,Actuator Z Position,Motor Z Current,Motor Y Temperature,Motor Z Temperature,Nut Y Temperature,Ambient Temperature,Motor Y Voltage
2010-09-03 09:04:55.500,40.645509,0.404336,24.224633,22.957596,23.591539,22.515413,5.472418
2010-09-03 09:04:55.550,39.878905,1.512988,24.550475,21.299108,23.680352,22.521856,1.517567
2010-09-03 09:04:55.600,39.225872,-0.278446,23.914609,23.518765,23.12259,22.521856,5.189025
2010-09-03 09:04:55.650,38.963239,0.289378,24.550475,22.253051,24.39239,22.525078,4.944975
2010-09-03 09:04:55.700,38.867413,0.399111,23.525187,22.017968,25.264407,22.515413,4.567208
2010-09-03 09:04:55.750,38.785784,0.406949,24.306916,22.484798,23.436345,22.515413,4.175411
2010-09-03 09:04:55.800,39.027122,0.217964,23.904983,22.795762,24.063231,22.518634,3.552999
2010-09-03 09:04:55.850,38.973886,0.287636,23.59475,23.436345,24.465029,22.525078,3.940924
2010-09-03 09:04:55.900,39.055515,0.391273,23.357122,23.673932,23.436345,22.518634,-1.988411
2010-09-03 09:04:55.950,39.062613,0.413916,24.310121,22.488016,24.468234,22.515413,3.999551
2010-09-03 09:04:56.000,39.119399,0.507973,23.512343,23.274674,24.619887,22.518634,3.132899
2010-09-03 09:04:56.050,40.226716,0.461815,24.069646,23.357122,23.436345,22.515413,0.313298
2010-09-03 09:04:56.100,41.465348,0.496651,24.389184,23.12259,24.468234,22.515413,5.387838
2010-09-03 09:04:56.150,42.863689,0.263251,23.677142,23.12259,24.231045,22.518634,-0.986531
2010-09-03 09:04:56.200,44.06683,0.425238,24.313327,23.046529,23.680352,22.521856,4.654373
2010-09-03 09:04:56.250,45.273518,0.267605,23.76273,22.970456,24.553679,22.518634,3.007267
2010-09-03 09:04:56.300,46.380832,0.308537,23.835466,23.12259,24.626294,22.525078,2.957282
2010-09-03 09:04:56.350,47.559127,0.406078,24.148749,22.246611,24.544067,22.518634,4.464592
2010-09-03 09:04:56.400,48.737421,0.372984,24.547271,23.043315,23.835466,22.521856,-0.325542
2010-09-03 09:04:56.450,49.62469,0.269347,23.75952,23.363547,24.155163,22.518634,5.319627
2010-09-03 09:04:56.500,50.366447,0.371242,24.072853,23.835466,22.64674,22.521856,-0.354628
2010-09-03 09:04:56.550,51.207578,0.256284,24.155163,22.253051,23.363547,22.518634,5.366151
2010-09-03 09:04:56.600,51.509249,0.310279,23.835466,23.2811,24.310121,22.518634,4.637777
2010-09-03 09:04:56.650,51.771881,0.386047,24.468234,22.170409,24.547271,22.512191,3.54426
2010-09-03 09:04:56.700,51.871255,0.395627,24.306916,22.881509,23.515554,22.518634,4.333113
2010-09-03 09:04:56.750,51.693801,0.319859,24.234252,22.570602,23.442768,22.515413,1.950488
2010-09-03 09:04:56.800,51.732841,0.344244,24.389184,22.964026,23.993738,22.521856,4.486958
2010-09-03 09:04:56.850,51.590878,0.362533,24.079268,23.049743,23.76273,22.518634,4.741801
2010-09-03 09:04:56.900,51.360188,0.275443,23.993738,22.884725,25.17909,22.515413,4.950782
2010-09-03 09:04:56.950,51.143695,0.303312,24.306916,23.59475,24.227839,22.515413,6.215734
2010-09-03 09:04:57.000,50.902358,-0.230547,23.993738,22.090974,24.151956,22.518634,0.663355
2010-09-03 09:04:57.050,50.416134,0.284152,23.59475,23.277887,23.673932,22.518634,6.60347
2010-09-03 09:04:57.100,49.81989,0.386918,24.148749,22.32602,24.544067,22.521856,3.198815
2010-09-03 09:04:57.150,48.961013,0.385176,23.75952,22.967241,24.39239,22.515413,1.344966
2010-09-03 09:04:57.200,47.711737,0.325085,24.777896,22.878294,23.433133,22.521856,4.216132
2010-09-03 09:04:57.250,46.703799,0.329439,24.000153,22.653174,24.316533,22.518634,2.163551
2010-09-03 09:04:57.300,45.493561,0.325085,23.838675,23.680352,23.125803,22.518634,5.003372
2010-09-03 09:04:57.350,44.169753,0.345115,24.237458,21.859032,23.287525,22.521856,0.466794
2010-09-03 09:04:57.400,42.97726,0.352953,23.449191,23.845093,24.082476,22.518634,5.626874
2010-09-03 09:04:57.450,41.940926,0.343373,24.076061,22.411853,24.629498,22.508969,5.150349
2010-09-03 09:04:57.500,40.606469,0.47662,24.237458,23.366759,23.366759,22.515413,3.982454
2010-09-03 09:04:57.550,40.173479,0.358179,24.000153,22.335678,23.683562,22.518634,5.209702
2010-09-03 09:04:57.600,39.431719,1.021802,23.756311,21.53455,23.914609,22.518634,0.088659
2010-09-03 09:04:57.650,39.325246,0.290249,23.75952,22.967241,23.601171,22.515413,4.436696
2010-09-03 09:04:57.700,39.183283,0.360791,24.471439,22.649957,23.680352,22.518634,5.154465
2010-09-03 09:04:57.750,39.012926,0.419141,23.518765,22.726081,24.310121,22.508969,4.998322
2010-09-03 09:04:57.800,39.062613,0.421754,23.914609,22.80541,23.835466,22.515413,5.676831
2010-09-03 09:04:57.850,38.888708,0.298958,23.59796,23.043315,22.964026,22.518634,4.258409
2010-09-03 09:04:57.900,39.222323,0.525391,23.76273,23.287525,24.237458,22.515413,5.264256
2010-09-03 09:04:57.950,39.396228,0.695215,23.436345,24.306916,24.781099,22.512191,-0.549498
2010-09-03 09:04:58.000,39.768883,0.300699,23.996946,23.125803,25.576748,22.512191,5.289627
2010-09-03 09:04:58.050,40.485799,0.345115,23.841884,22.970456,24.316533,22.525078,4.11186
2010-09-03 09:04:58.100,41.454701,0.335535,23.604381,23.525187,24.079268,22.525078,-1.323319
2010-09-03 09:04:58.150,42.66849,0.381693,23.832257,22.722865,23.277887,22.512191,3.787041
2010-09-03 09:04:58.200,44.049084,0.384305,22.964026,23.360335,23.914609,22.512191,-1.500652
2010-09-03 09:04:58.250,45.223831,0.346857,24.547271,22.884725,24.310121,22.518634,4.263038
2010-09-03 09:04:58.300,46.270811,0.358179,24.227839,23.119376,23.357122,22.525078,2.792246
2010-09-03 09:04:58.350,47.214866,0.367758,24.072853,22.329239,24.072853,22.515413,3.68019
2010-09-03 09:04:58.400,48.226354,0.426108,24.306916,22.32602,25.412607,22.518634,3.807827
2010-09-03 09:04:58.450,48.946817,0.212739,22.726081,22.884725,24.310121,22.515413,-1.561627
2010-09-03 09:04:58.500,49.645985,0.364275,23.835466,22.884725,24.072853,22.515413,3.66259
2010-09-03 09:04:58.550,50.096718,0.446139,24.079268,23.76273,23.604381,22.521856,-0.843205
2010-09-03 09:04:58.600,50.923652,0.390402,24.471439,22.332459,22.729298,22.521856,3.449017
2010-09-03 09:04:58.650,51.175637,0.372113,24.385979,23.0401,23.436345,22.518634,3.174469
2010-09-03 09:04:58.700,51.331796,0.237124,23.442768,22.649957,23.917817,22.521856,3.141578
2010-09-03 09:04:58.750,51.292756,0.371242,23.753101,23.119376,25.570353,22.518634,3.676077
2010-09-03 09:04:58.800,50.934299,0.360791,24.547271,21.932063,23.518765,22.515413,0.39774
2010-09-03 09:04:58.850,51.015928,0.120424,23.993738,23.360335,24.626294,22.521856,4.087206
2010-09-03 09:04:58.900,50.831376,0.150034,24.155163,22.411853,24.39239,22.521856,3.901124
2010-09-03 09:04:58.950,50.43388,0.188354,23.677142,23.201851,23.756311,22.515413,4.001934
2010-09-03 09:04:59.000,50.277721,0.16484,24.072853,23.59796,24.151956,22.518634,4.211472
2010-09-03 09:04:59.050,49.756006,-0.685154,24.544067,22.008303,24.702101,22.515413,3.304331
2010-09-03 09:04:59.100,49.287528,0.390402,23.442768,23.680352,23.75952,22.515413,3.588
2010-09-03 09:04:59.150,48.559967,0.37908,23.277887,22.643523,24.781099,22.515413,2.267686
2010-09-03 09:04:59.200,47.520087,0.389531,24.151956,22.64674,23.835466,22.515413,0.378552
2010-09-03 09:04:59.250,46.334694,0.381693,23.838675,24.234252,23.75952,22.521856,3.502822
2010-09-03 09:04:59.300,44.968297,0.326826,24.076061,22.88794,23.917817,22.518634,-0.33077
2010-09-03 09:04:59.350,43.644488,0.422625,23.917817,22.253051,24.629498,22.512191,3.235896
2010-09-03 09:04:59.400,42.466192,0.360791,24.155163,21.935285,23.75952,22.521856,-0.838206
2010-09-03 09:04:59.450,41.241756,0.374726,23.360335,22.80541,24.468234,22.518634,3.065867
2010-09-03 09:04:59.500,40.563879,0.27196,24.306916,22.881509,23.0401,22.521856,2.97371
2010-09-03 09:04:59.550,39.563036,0.46617,24.069646,22.484798,22.960811,22.515413,-0.623809
2010-09-03 09:04:59.600,39.094555,0.399111,24.148749,23.357122,24.306916,22.518634,2.798472
2010-09-03 09:04:59.650,38.228576,1.135018,23.917817,22.014746,24.076061,22.518634,-0.807403
2010-09-03 09:04:59.700,38.260518,0.467911,23.59796,23.2811,23.12259,22.518634,2.883735
2010-09-03 09:04:59.750,37.987238,0.478362,23.908192,23.512343,23.908192,22.525078,2.389077
2010-09-03 09:04:59.800,38.150496,0.536712,24.151956,22.329239,23.201851,22.512191,2.503461
2010-09-03 09:04:59.850,38.083063,0.286765,23.59475,22.32602,24.069646,22.515413,2.588536
2010-09-03 09:04:59.900,38.189536,0.638607,24.310121,21.216298,25.17909,22.515413,1.677972
2010-09-03 09:04:59.950,38.377638,0.37908,23.838675,22.649957,24.155163,22.518634,2.820899
2010-09-03 09:05:00.000,38.792882,0.449623,23.601171,23.601171,25.024415,22.518634,-1.890111
2010-09-03 09:05:00.050,39.421072,0.441785,24.151956,22.80541,23.439556,22.518634,3.152522
2010-09-03 09:05:00.100,40.120243,0.336406,24.227839,21.531326,24.781099,22.521856,2.667479
2010-09-03 09:05:00.150,40.844258,0.497522,23.993738,22.567385,23.993738,22.518634,-1.692344
2010-09-03 09:05:00.200,41.774119,0.362533,24.316533,23.049743,25.343311,22.518634,2.984327
2010-09-03 09:05:00.250,43.05534,0.360791,24.155163,23.125803,23.680352,22.518634,-2.39034
2010-09-03 09:05:00.300,44.308167,0.279798,23.99053,22.960811,23.198638,22.518634,3.164378
2010-09-03 09:05:00.350,45.504209,0.319859,23.914609,22.726081,23.2811,22.515413,2.084011
2010-09-03 09:05:00.400,46.742838,0.376467,24.62309,22.008303,23.99053,22.515413,2.672153
2010-09-03 09:05:00.450,47.828857,0.279798,24.389184,23.043315,24.389184,22.525078,2.374045
2010-09-03 09:05:00.500,48.531575,0.344244,23.835466,23.59796,23.914609,22.521856,-2.815227
2010-09-03 09:05:00.550,49.017798,0.307667,23.521976,22.570602,24.550475,22.521856,2.925964
2010-09-03 09:05:00.600,49.404648,0.363404,23.835466,23.12259,23.914609,22.515413,-1.11016
2010-09-03 09:05:00.650,49.606945,0.313763,24.632701,23.129017,24.316533,22.525078,2.605467
2010-09-03 09:05:00.700,49.660181,0.325955,23.917817,23.205065,23.363547,22.515413,2.602203
2010-09-03 09:05:00.750,49.621141,0.413916,23.75952,23.363547,23.996946,22.521856,2.023364
2010-09-03 09:05:00.800,49.62469,0.324214,24.237458,23.208278,24.15837,22.515413,2.797416
2010-09-03 09:05:00.850,49.614043,0.409561,24.076061,21.696819,23.917817,22.515413,-1.079695
2010-09-03 09:05:00.900,49.244939,0.039431,24.942256,22.80541,23.756311,22.518634,3.135647
2010-09-03 09:05:00.950,48.975209,-0.100784,23.360335,23.12259,24.151956,22.518634,2.8746
2010-09-03 09:05:01.000,48.297335,0.347728,23.914609,22.80541,24.547271,22.512191,1.601029
2010-09-03 09:05:01.050,47.197121,0.363404,23.360335,23.59796,24.626294,22.518634,2.927895
2010-09-03 09:05:01.100,46.182084,1.275233,20.422954,21.299108,23.363547,22.515413,-0.475346
2010-09-03 09:05:01.150,45.18834,0.395627,24.629498,23.680352,23.205065,22.515413,3.46274
2010-09-03 09:05:01.200,43.814845,0.342502,23.993738,23.360335,24.310121,22.518634,2.289079
2010-09-03 09:05:01.250,42.58686,0.444397,24.313327,23.046529,24.155163,22.518634,-0.096408
2010-09-03 09:05:01.300,41.103341,0.366888,24.626294,22.64674,24.231045,22.525078,3.244325
2010-09-03 09:05:01.350,39.946338,0.411303,23.756311,22.80541,22.726081,22.518634,-0.341573
2010-09-03 09:05:01.400,39.048417,0.399982,24.39239,22.649957,23.838675,22.518634,3.391902
2010-09-03 09:05:01.450,37.948198,0.361662,23.670722,22.005082,24.777896,22.521856,-1.083041
2010-09-03 09:05:01.500,37.461971,0.365146,23.518765,23.12259,23.360335,22.518634,3.057397
2010-09-03 09:05:01.550,36.823134,0.267605,23.677142,23.043315,23.043315,22.518634,3.132355
2010-09-03 09:05:01.600,36.560501,0.440043,24.145542,23.195425,24.698898,22.515413,2.607672
2010-09-03 09:05:01.650,36.344006,0.305054,24.553679,23.129017,23.76273,22.508969,2.906488
2010-09-03 09:05:01.700,36.244631,1.065347,24.389184,23.201851,23.439556,22.515413,2.066932
2010-09-03 09:05:01.750,36.003292,0.411303,23.75952,23.046529,23.838675,22.512191,2.756959
2010-09-03 09:05:01.800,36.148805,0.317246,23.917817,23.046529,23.838675,22.515413,2.710255
2010-09-03 09:05:01.850,36.297867,0.38866,24.550475,22.253051,24.076061,22.518634,2.864355
2010-09-03 09:05:01.900,36.578246,0.315505,23.677142,23.201851,23.201851,22.525078,2.844755
2010-09-03 09:05:01.950,36.869272,0.356437,22.488016,23.360335,24.547271,22.521856,-2.317277
2010-09-03 09:05:02.000,37.834627,0.375596,24.072853,23.043315,24.231045,22.521856,3.028031
2010-09-03 09:05:02.050,38.991631,0.257155,23.12259,24.231045,23.993738,22.518634,-1.819979
2010-09-03 09:05:02.100,40.102498,0.351211,24.711711,22.494453,23.841884,22.521856,3.001009
2010-09-03 09:05:02.150,41.259501,0.362533,23.835466,21.932063,24.310121,22.518634,3.183483
2010-09-03 09:05:02.200,42.58686,0.346857,23.604381,23.129017,23.366759,22.515413,-1.972744
2010-09-03 09:05:02.250,43.71547,0.323343,24.155163,22.808626,24.787504,22.518634,3.111642
2010-09-03 09:05:02.300,45.099613,0.428721,23.601171,23.838675,24.629498,22.525078,-2.387496
2010-09-03 09:05:02.350,46.231771,0.253671,23.680352,21.85581,23.442768,22.518634,3.201205
2010-09-03 09:05:02.400,47.537832,0.421754,25.336913,23.043315,24.389184,22.521856,2.278381
2010-09-03 09:05:02.450,48.655792,0.205772,24.151956,22.249831,24.389184,22.515413,2.682872
2010-09-03 09:05:02.500,49.62469,0.307667,23.036886,22.878294,25.093758,22.515413,2.531369
2010-09-03 09:05:02.550,50.323859,0.054236,22.891156,23.287525,24.237458,22.515413,-0.746945
2010-09-03 09:05:02.600,50.842023,0.401723,24.148749,23.198638,22.960811,22.521856,2.885905
2010-09-03 09:05:02.650,50.994634,0.406949,23.277887,23.277887,23.198638,22.518634,1.950864
2010-09-03 09:05:02.700,50.85622,0.300699,24.860083,22.722865,23.99053,22.518634,2.854323
2010-09-03 09:05:02.750,50.983986,0.339019,24.066439,23.274674,23.433133,22.515413,2.830156
2010-09-03 09:05:02.800,50.983986,0.314634,23.841884,23.129017,24.000153,22.525078,2.240368
2010-09-03 09:05:02.850,50.771042,0.143067,24.471439,23.205065,23.917817,22.518634,2.943497
2010-09-03 09:05:02.900,50.405487,0.080363,23.756311,21.53455,24.310121,22.512191,-0.897087
2010-09-03 09:05:02.950,50.057678,-0.049401,23.914609,23.439556,23.677142,22.515413,3.442789
2010-09-03 09:05:03.000,49.51112,-0.328958,23.832257,23.357122,25.17589,22.515413,3.364931
2010-09-03 09:05:03.050,49.134918,-0.537973,23.59475,22.246611,24.702101,22.508969,3.508585
2010-09-03 09:05:03.100,48.669989,-0.211387,23.59796,23.043315,23.59796,22.515413,4.504302
2010-09-03 09:05:03.150,47.914035,1.847413,21.139929,21.299108,24.471439,22.518634,1.292508
2010-09-03 09:05:03.200,46.66121,0.347728,24.310121,23.756311,23.835466,22.518634,4.922751
2010-09-03 09:05:03.250,45.223831,0.37908,24.550475,22.014746,25.18229,22.518634,6.539725
2010-09-03 09:05:03.300,43.59835,0.399111,24.000153,22.732514,24.316533,22.521856,0.592754
2010-09-03 09:05:03.350,42.508781,0.283282,23.433133,23.512343,23.987322,22.515413,4.354187
2010-09-03 09:05:03.400,41.156578,0.396498,24.151956,22.249831,25.021214,22.515413,1.07669
2010-09-03 09:05:03.450,40.13089,0.452235,23.908192,22.560949,23.829048,22.512191,5.612437
2010-09-03 09:05:03.500,39.240068,0.294603,23.680352,22.808626,24.550475,22.521856,0.731486
2010-09-03 09:05:03.550,38.590584,0.314634,24.461825,22.243391,22.322801,22.518634,5.17966
2010-09-03 09:05:03.600,38.033376,0.390402,24.863285,23.360335,23.835466,22.518634,4.471201
2010-09-03 09:05:03.650,37.671368,0.35992,24.942256,23.043315,23.677142,22.521856,4.585514
2010-09-03 09:05:03.700,37.611034,0.361662,24.395595,23.44598,23.76273,22.512191,4.556815
2010-09-03 09:05:03.750,37.525855,0.09691,23.59475,22.484798,24.860083,22.515413,4.505306
2010-09-03 09:05:03.800,37.593288,0.365146,24.076061,22.967241,24.076061,22.515413,5.419427
2010-09-03 09:05:03.850,37.603935,0.41827,23.360335,22.726081,24.310121,22.518634,4.07165
2010-09-03 09:05:03.900,37.74235,0.721342,24.151956,22.726081,23.439556,22.518634,4.400135
2010-09-03 09:05:03.950,37.973041,0.530616,23.838675,22.570602,23.838675,22.518634,4.242814
2010-09-03 09:05:04.000,38.171791,0.984353,23.673932,23.59475,24.385979,22.521856,-0.438976
2010-09-03 09:05:04.050,38.558642,0.402594,23.521976,22.411853,23.838675,22.518634,5.448205
2010-09-03 09:05:04.100,38.980984,0.359049,24.234252,24.313327,23.363547,22.518634,0.064481
2010-09-03 09:05:04.150,39.761785,0.309408,23.996946,23.125803,23.75952,22.525078,5.176697
2010-09-03 09:05:04.200,40.59937,0.367758,23.59796,22.567385,23.756311,22.515413,5.534794
2010-09-03 09:05:04.250,41.767021,0.276314,23.049743,23.44598,24.15837,22.515413,0.582656
2010-09-03 09:05:04.300,42.789158,0.459203,23.677142,22.488016,24.072853,22.512191,5.834115
2010-09-03 09:05:04.350,44.432385,0.332052,23.76273,23.129017,24.237458,22.521856,-0.295542
2010-09-03 09:05:04.400,45.497111,0.358179,23.987322,22.402197,22.560949,22.521856,5.329789
2010-09-03 09:05:04.450,46.448265,0.410432,24.319739,22.894371,23.369971,22.512191,4.008524
2010-09-03 09:05:04.500,47.410066,0.326826,23.75952,22.332459,23.363547,22.515413,4.396298
2010-09-03 09:05:04.550,48.063096,0.393014,25.011611,23.192211,23.192211,22.512191,4.27388
2010-09-03 09:05:04.600,48.499633,0.26238,23.518765,22.80541,24.072853,22.518634,4.373084
2010-09-03 09:05:04.650,48.641596,0.295474,24.389184,23.043315,25.100158,22.518634,5.076237
2010-09-03 09:05:04.700,48.545771,0.378209,23.917817,22.729298,24.708507,22.528299,3.138244
2010-09-03 09:05:04.750,48.39671,0.367758,23.993738,23.201851,25.81007,22.518634,5.30337
2010-09-03 09:05:04.800,48.609654,0.285894,24.629498,23.046529,25.024415,22.518634,5.194327
2010-09-03 09:05:04.850,48.389611,0.071654,24.471439,22.491234,25.024415,22.521856,3.979428
2010-09-03 09:05:04.900,48.403808,0.332923,23.917817,23.680352,24.787504,22.521856,4.195656
2010-09-03 09:05:04.950,48.222805,0.290249,23.993738,22.567385,24.310121,22.512191,0.65538
2010-09-03 09:05:05.000,47.804013,0.29112,23.917817,24.155163,23.442768,22.521856,4.932463
2010-09-03 09:05:05.050,47.282299,0.43743,24.474644,23.049743,24.15837,22.515413,4.441513
2010-09-03 09:05:05.100,46.632817,0.415658,24.547271,21.932063,23.360335,22.518634,0.785532
2010-09-03 09:05:05.150,45.649721,0.405207,23.914609,23.2811,24.389184,22.512191,6.175548
2010-09-03 09:05:05.200,44.524662,0.808432,23.75952,20.741745,23.75952,22.515413,1.319258
2010-09-03 09:05:05.250,43.278933,0.381693,23.841884,23.604381,23.76273,22.518634,4.801768
2010-09-03 09:05:05.300,42.047399,0.440914,24.069646,23.119376,23.357122,22.515413,5.145101
2010-09-03 09:05:05.350,41.021712,0.332923,24.951861,22.973671,24.082476,22.518634,4.335438
2010-09-03 09:05:05.400,40.120243,0.352082,23.439556,22.488016,24.547271,22.518634,4.704589
2010-09-03 09:05:05.450,39.240068,0.321601,24.62309,22.246611,24.702101,22.515413,0.589876
2010-09-03 09:05:05.500,38.260518,0.375596,23.835466,23.439556,25.336913,22.512191,4.528514
2010-09-03 09:05:05.550,37.440677,0.365146,24.547271,22.329239,24.151956,22.521856,0.456079
2010-09-03 09:05:05.600,36.901214,0.429592,24.15837,23.049743,23.683562,22.518634,4.055735
2010-09-03 09:05:05.650,36.617286,0.278927,24.151956,23.2811,22.726081,22.518634,4.20262
2010-09-03 09:05:05.700,36.567599,0.642091,23.993738,22.884725,23.518765,22.518634,3.447358
2010-09-03 09:05:05.750,36.329809,0.377338,24.000153,22.653174,24.000153,22.518634,4.145234
2010-09-03 09:05:05.800,36.294318,0.483588,23.59796,23.677142,23.201851,22.518634,-0.638866
2010-09-03 09:05:05.850,36.3653,0.460944,23.904983,22.240172,23.904983,22.508969,4.322951
2010-09-03 09:05:05.900,36.478871,0.422625,24.000153,22.494453,23.683562,22.518634,4.323573
2010-09-03 09:05:05.950,37.050276,0.303312,23.9114,22.643523,24.385979,22.512191,4.393037
2010-09-03 09:05:06.000,37.784939,0.339019,23.841884,22.732514,23.287525,22.515413,4.065725
2010-09-03 09:05:06.050,38.80353,0.372984,22.494453,22.732514,24.474644,22.515413,-0.889618
2010-09-03 09:05:06.100,40.035065,0.250187,24.234252,21.935285,24.708507,22.521856,4.716041
2010-09-03 09:05:06.150,41.099792,0.33989,23.756311,23.993738,23.360335,22.518634,0.01746
2010-09-03 09:05:06.200,42.338424,0.3695,24.224633,22.402197,23.670722,22.525078,4.673412
2010-09-03 09:05:06.250,43.474132,2.187934,24.072853,22.80541,24.389184,22.518634,4.475368
2010-09-03 09:05:06.300,43.782903,0.964323,23.993738,23.518765,24.310121,22.521856,-0.401863
2010-09-03 09:05:06.350,44.031339,0.700441,23.677142,23.12259,24.151956,22.521856,4.17364
2010-09-03 09:05:06.400,44.49272,0.647316,24.072853,23.043315,23.439556,22.521856,-1.20237
2010-09-03 09:05:06.450,44.663076,0.23277,24.076061,23.521976,24.787504,22.518634,4.008315
2010-09-03 09:05:06.500,45.319656,0.313763,24.231045,22.488016,24.231045,22.518634,3.834918
2010-09-03 09:05:06.550,45.827175,0.426108,24.234252,22.729298,23.363547,22.521856,3.943721
2010-09-03 09:05:06.600,46.654111,0.40782,23.835466,22.64674,23.756311,22.518634,4.165817
2010-09-03 09:05:06.650,47.186473,-0.544069,28.01513,22.491234,23.442768,22.518634,3.277874
2010-09-03 09:05:06.700,47.459753,0.412174,23.673932,22.564167,22.960811,22.518634,4.180038
2010-09-03 09:05:06.750,47.523636,0.362533,23.601171,22.808626,24.076061,22.521856,2.398248
2010-09-03 09:05:06.800,47.512989,0.341632,23.601171,23.680352,23.75952,22.518634,3.729115
2010-09-03 09:05:06.850,47.39232,0.167452,23.673932,23.436345,24.544067,22.515413,4.077947
2010-09-03 09:05:06.900,47.16163,0.092555,23.366759,22.811842,23.604381,22.515413,3.438523
2010-09-03 09:05:06.950,46.835115,0.076879,24.316533,23.604381,25.422202,22.518634,4.056721
2010-09-03 09:05:07.000,46.561835,0.210126,24.626294,21.375451,23.439556,22.525078,0.228687
2010-09-03 09:05:07.050,46.128847,-0.040692,24.306916,22.960811,24.306916,22.512191,4.56794
2010-09-03 09:05:07.100,45.908804,0.124778,23.838675,22.411853,23.442768,22.525078,2.727493
2010-09-03 09:05:07.150,45.277067,0.426979,24.079268,21.859032,23.683562,22.521856,0.566563
2010-09-03 09:05:07.200,44.396895,0.406078,24.000153,23.129017,24.15837,22.512191,4.136262
2010-09-03 09:05:07.250,43.200853,1.416318,24.863285,21.61408,23.993738,22.525078,0.475843
2010-09-03 09:05:07.300,42.036752,0.400852,24.626294,23.12259,24.389184,22.512191,4.000281
2010-09-03 09:05:07.350,40.869101,0.468782,24.310121,22.488016,24.231045,22.515413,4.152551
2010-09-03 09:05:07.400,40.056359,0.426979,24.474644,23.129017,25.422202,22.521856,4.110369
2010-09-03 09:05:07.450,39.204577,0.32073,23.677142,23.914609,23.756311,22.518634,4.295089
2010-09-03 09:05:07.500,38.267616,0.376467,24.468234,22.726081,24.389184,22.518634,0.281957
2010-09-03 09:05:07.550,37.600386,0.460944,24.544067,23.119376,24.148749,22.518634,3.995229
2010-09-03 09:05:07.600,37.213535,0.378209,24.15837,21.700043,24.15837,22.512191,0.782784
2010-09-03 09:05:07.650,36.709563,0.31115,23.993738,22.329239,23.914609,22.512191,4.07301
2010-09-03 09:05:07.700,36.890567,0.405207,23.439556,22.488016,24.389184,22.521856,4.004159
2010-09-03 09:05:07.750,36.943803,0.552388,24.151956,23.201851,25.731243,22.518634,3.170597
